siteid, sensorid, timestamp, value
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",67
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",0
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#INFO#
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",93
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#INFO#
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",-95
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",70
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",9
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",51
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",62
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",9
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",46
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",5
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",9
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:30:00'}",11
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",25
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",9
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",75
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",83
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",9
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",-21
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",28
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",#NA#
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",35
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",#INFO#
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",9
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",13
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",23
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",9
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'05:45:00'}",8
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",134
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",10
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",56
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",34
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",10
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",43
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",71
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",10
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",69
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",98
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",10
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",11
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",-37
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",10
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:00:00'}",45
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",87
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",10
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",98
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",39
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",10
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",21
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",91
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",10
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",89
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",81
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",10
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",0
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",86
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",10
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:15:00'}",96
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",37
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",10
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",92
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",67
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",10
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",65
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",79
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",10
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",29
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",32
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",10
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",58
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",#ERROR#
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",10
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:30:00'}",25
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",45
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",10
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",45
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",75
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",10
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",22
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",67
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",10
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",45
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",96
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",10
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",143
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",6
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",10
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'06:45:00'}",40
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",20
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",10
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",54
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",9
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",10
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",67
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",97
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",#ERROR#
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",22
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",48
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",10
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",46
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",85
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",10
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:00:00'}",89
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",23
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",115
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",38
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",33
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",11
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",95
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",74
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",11
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",68
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",31
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",#ERROR#
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",89
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",28
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",11
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:15:00'}",45
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",82
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",11
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",75
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",36
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",11
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",33
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",72
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",11
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",74
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",39
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",11
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",72
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",52
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",11
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:30:00'}",6
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",56
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",11
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",20
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",75
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",11
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",#INFO#
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",19
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",11
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",-66
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",68
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",11
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",93
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",65
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",11
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'07:45:00'}",8
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",92
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",11
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",19
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",#NA#
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",11
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",60
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",15
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",11
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",87
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",-37
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",11
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",31
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",79
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",11
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:00:00'}",86
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",66
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",11
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",0
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",98
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",#ERROR#
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",100
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",98
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",11
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",11
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",84
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",11
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",93
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",9
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",11
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:15:00'}",26
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",84
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",12
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",65
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",35
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",#NA#
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",85
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",73
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",12
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",60
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",70
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",-42
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",67
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",96
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",12
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:30:00'}",25
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",33
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",#ERROR#
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",32
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",17
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",12
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",25
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",62
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",#ERROR#
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",80
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",16
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",12
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",80
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",#NA#
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",#NA#
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'08:45:00'}",88
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",20
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",12
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",65
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",149
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",12
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",#ERROR#
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",66
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",12
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",5
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",80
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",12
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",90
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",25
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",12
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:00:00'}",20
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",92
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",12
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",66
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",14
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",12
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",31
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",14
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",147
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",45
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",74
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",12
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",84
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",95
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",12
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:15:00'}",50
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",46
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",12
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",33
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",40
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",12
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",119
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",0
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",12
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",159
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",#INFO#
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",12
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",6
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",53
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",12
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:30:00'}",22
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",12
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",13
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",13
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",#NA#
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",#NA#
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",15
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",74
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",13
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",73
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",86
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",13
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",48
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",15
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",13
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'09:45:00'}",96
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",22
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",13
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",73
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",34
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",13
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",2
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",9
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",13
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",55
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",30
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",-50
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",59
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",15
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",13
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:00:00'}",69
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",3
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",13
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",67
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",61
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",13
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",21
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",#ERROR#
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",13
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",76
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",19
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",13
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",44
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",36
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",13
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:15:00'}",97
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",61
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",13
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",65
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",19
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",13
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",4
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",71
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",13
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",15
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",20
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",13
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",86
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",91
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",13
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:30:00'}",11
1,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",25
1,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",13
1,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",50
2,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",17
2,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",108
2,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",20
3,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",85
3,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",13
3,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",17
4,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",1
4,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",13
4,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",68
5,1,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",37
5,2,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",13
5,3,"{'Day':01,'Month':'Sep','Year':2018,'Time':'10:45:00'}",43
